"customerid","recency","frequency","monetary","rfm"
"1044288",63,0.27,25954,"244"
"1044510",63,0.27,25954,"244"
"1044640",63,0.27,25954,"244"
"1044650",63,0.27,25954,"244"
"1044857",63,0.27,25954,"244"
"1044859",63,0.27,25954,"244"
"1045095",63,0.27,25954,"244"
"1045215",63,0.27,25954,"244"
"1045294",63,0.27,25954,"244"
"1045303",63,0.27,25954,"244"
"1045581",63,0.27,25954,"244"
"1045594",63,0.27,25954,"244"
"1045595",63,0.27,25954,"244"
"1046420",63,0.27,25954,"244"
"1046507",63,0.27,25954,"244"
"295012",63,0.16,25958,"214"
"250982",32,0.16,25959,"314"
"699175",32,0.23,25959,"334"
"699910",63,0.23,25959,"234"
"228720",5,0.46,25960,"444"
"214012",32,0.31,25962,"344"
"395695",93,0.18,25962,"114"
"465728",93,0.19,25962,"124"
"969712",63,0.26,25964,"244"
"867909",93,0.25,25965,"134"
"867916",93,0.25,25965,"134"
"867938",93,0.25,25965,"134"
"868175",93,0.25,25965,"134"
"868248",93,0.25,25965,"134"
"868466",93,0.25,25965,"134"
"868517",93,0.25,25965,"134"
"868550",93,0.25,25965,"134"
"868664",93,0.25,25965,"134"
"868775",93,0.25,25965,"134"
"868933",93,0.25,25965,"134"
"868600",32,0.25,25965,"334"
"868894",32,0.25,25965,"334"
"868934",32,0.25,25965,"334"
"422103",32,0.37,25965,"344"
"422433",32,0.37,25965,"344"
"868024",63,0.25,25965,"234"
"868612",63,0.25,25965,"234"
"868834",63,0.25,25965,"234"
"539308",93,0.20,25967,"124"
"295171",27,0.16,25970,"414"
"342471",32,0.35,25972,"344"
"214498",32,0.31,25973,"344"
"214637",32,0.31,25973,"344"
"214646",32,0.31,25973,"344"
"1046717",63,0.27,25974,"244"
"1046905",63,0.27,25974,"244"
"1047055",63,0.27,25974,"244"
"1047194",63,0.27,25974,"244"
"1047392",63,0.27,25974,"244"
"1047712",63,0.27,25974,"244"
"1046668",93,0.27,25974,"144"
"1046680",93,0.27,25974,"144"
"1046701",93,0.27,25974,"144"
"1046791",93,0.27,25974,"144"
"1046798",93,0.27,25974,"144"
"1046857",93,0.27,25974,"144"
"1047035",93,0.27,25974,"144"
"1047307",93,0.27,25974,"144"
"1047335",93,0.27,25974,"144"
"1047344",93,0.27,25974,"144"
"1047506",93,0.27,25974,"144"
"1047733",93,0.27,25974,"144"
"1047751",93,0.27,25974,"144"
"1047804",93,0.27,25974,"144"
"1047844",93,0.27,25974,"144"
"1046739",32,0.27,25974,"344"
"1046950",32,0.27,25974,"344"
"1047087",32,0.27,25974,"344"
"1047151",32,0.27,25974,"344"
"1047155",32,0.27,25974,"344"
"1047174",32,0.27,25974,"344"
"1047354",32,0.27,25974,"344"
"1047661",32,0.27,25974,"344"
"799563",63,0.24,25974,"234"
"700407",63,0.23,25975,"234"
"700003",32,0.23,25975,"334"
"700629",32,0.23,25975,"334"
"700632",32,0.23,25975,"334"
"700686",32,0.23,25975,"334"
"396222",93,0.18,25975,"114"
"396737",93,0.18,25975,"114"
"291640",32,0.32,25979,"344"
"422641",32,0.37,25979,"344"
"971118",23,0.52,25983,"444"
"868970",63,0.25,25983,"234"
"868963",32,0.25,25983,"334"
"869006",32,0.25,25983,"334"
"869013",32,0.25,25983,"334"
"869144",32,0.25,25983,"334"
"869592",32,0.25,25983,"334"
"869678",32,0.25,25983,"334"
"868962",93,0.25,25983,"134"
"869059",93,0.25,25983,"134"
"215115",32,0.31,25984,"344"
"215332",32,0.31,25984,"344"
"215661",32,0.31,25984,"344"
"466796",32,0.19,25989,"324"
"701287",32,0.23,25991,"334"
"701133",93,0.23,25991,"134"
"701440",93,0.23,25991,"134"
"701340",63,0.23,25991,"234"
"1047870",32,0.27,25993,"344"
"1047887",32,0.27,25993,"344"
"1047974",32,0.27,25993,"344"
"1048193",32,0.27,25993,"344"
"1048211",32,0.27,25993,"344"
"1048240",32,0.27,25993,"344"
"1048407",32,0.27,25993,"344"
"1048420",32,0.27,25993,"344"
"1048559",32,0.27,25993,"344"
"1047941",93,0.27,25993,"144"
"1047951",93,0.27,25993,"144"
"1047980",93,0.27,25993,"144"
"1048030",93,0.27,25993,"144"
"1048119",93,0.27,25993,"144"
"1048181",93,0.27,25993,"144"
"1048257",93,0.27,25993,"144"
"1048267",93,0.27,25993,"144"
"1048275",93,0.27,25993,"144"
"1048409",93,0.27,25993,"144"
"1047929",63,0.27,25993,"244"
"1047967",63,0.27,25993,"244"
"1047999",63,0.27,25993,"244"
"1048008",63,0.27,25993,"244"
"1048218",63,0.27,25993,"244"
"1048330",63,0.27,25993,"244"
"1048538",93,0.27,25993,"144"
"216184",32,0.31,25995,"344"
"383154",93,0.18,25995,"114"
"343738",32,0.35,25997,"344"
"343988",32,0.35,25997,"344"
"956789",63,0.26,25997,"244"
"956157",93,0.26,25997,"144"
"869911",93,0.25,26001,"134"
"870011",93,0.25,26001,"134"
"870068",93,0.25,26001,"134"
"870223",93,0.25,26001,"134"
"870395",93,0.25,26001,"134"
"870615",93,0.25,26001,"134"
"870902",93,0.25,26001,"134"
"870922",93,0.25,26001,"134"
"869990",32,0.25,26001,"334"
"870285",32,0.25,26001,"334"
"870335",32,0.25,26001,"334"
"870835",32,0.25,26001,"334"
"870871",32,0.25,26001,"334"
"397802",93,0.18,26001,"114"
"397811",93,0.18,26001,"114"
"870405",63,0.25,26001,"234"
"870507",63,0.25,26001,"234"
"871018",63,0.25,26001,"234"
"292257",32,0.33,26002,"344"
"781561",32,0.24,26004,"334"
"216695",32,0.31,26006,"344"
"701992",32,0.23,26007,"334"
"702335",63,0.23,26007,"234"
"344007",32,0.35,26010,"344"
"566823",93,0.21,26012,"124"
"958223",32,0.52,26016,"344"
"296516",32,0.16,26016,"314"
"349952",63,0.35,26017,"244"
"871347",32,0.25,26018,"334"
"871546",32,0.25,26018,"334"
"871834",32,0.25,26018,"334"
"872022",32,0.25,26018,"334"
"871435",93,0.25,26018,"134"
"871823",93,0.25,26018,"134"
"872213",93,0.25,26018,"134"
"872222",93,0.25,26018,"134"
"872291",93,0.25,26018,"134"
"871492",63,0.25,26018,"234"
"871580",63,0.25,26018,"234"
"871840",63,0.25,26018,"234"
"872150",63,0.25,26018,"234"
"872228",63,0.25,26018,"234"
"344554",32,0.35,26022,"344"
"344563",32,0.35,26022,"344"
"344924",32,0.35,26022,"344"
"702831",63,0.23,26023,"234"
"703438",63,0.23,26023,"234"
"702927",32,0.23,26023,"334"
"703154",32,0.23,26023,"334"
"703260",93,0.23,26023,"134"
"703580",93,0.23,26023,"134"
"703947",93,0.23,26023,"134"
"633222",32,0.43,26025,"344"
"542469",93,0.20,26025,"124"
"567697",32,0.21,26027,"324"
"398767",93,0.18,26027,"114"
"217529",32,0.31,26028,"344"
"217538",32,0.31,26028,"344"
"296832",32,0.16,26028,"314"
"217432",32,0.46,26028,"344"
"468936",63,0.19,26030,"224"
"344994",32,0.35,26034,"344"
"872687",63,0.25,26036,"234"
"873160",63,0.25,26036,"234"
"873322",63,0.25,26036,"234"
"873730",63,0.25,26036,"234"
"872556",93,0.25,26036,"134"
"872607",93,0.25,26036,"134"
"872790",93,0.25,26036,"134"
"873404",93,0.25,26036,"134"
"873703",93,0.25,26036,"134"
"872598",32,0.25,26036,"334"
"872668",32,0.25,26036,"334"
"872845",32,0.25,26036,"334"
"872956",32,0.25,26036,"334"
"872996",32,0.25,26036,"334"
"873475",32,0.25,26036,"334"
"873743",32,0.25,26036,"334"
"217899",32,0.31,26039,"344"
"218075",32,0.31,26039,"344"
"704067",32,0.45,26039,"344"
"704749",93,0.23,26039,"134"
"704632",63,0.23,26039,"234"
"704958",63,0.23,26039,"234"
"704424",32,0.23,26039,"334"
"704447",32,0.23,26039,"334"
"568441",63,0.21,26042,"224"
"345847",32,0.35,26047,"344"
"345891",32,0.35,26047,"344"
"218544",32,0.31,26050,"344"
"218585",32,0.31,26050,"344"
"218773",32,0.31,26050,"344"
"960380",32,0.26,26053,"344"
"960556",32,0.26,26053,"344"
"960623",63,0.26,26053,"244"
"961298",63,0.26,26053,"244"
"874109",32,0.25,26054,"334"
"874230",32,0.25,26054,"334"
"874266",32,0.25,26054,"334"
"874298",32,0.25,26054,"334"
"874309",32,0.25,26054,"334"
"874796",32,0.25,26054,"334"
"874168",93,0.25,26054,"134"
"874335",93,0.25,26054,"134"
"874520",93,0.25,26054,"134"
"874924",93,0.25,26054,"134"
"874171",63,0.25,26054,"234"
"874254",63,0.25,26054,"234"
"874725",63,0.25,26054,"234"
"875097",63,0.25,26054,"234"
"705366",63,0.23,26055,"234"
"705903",63,0.23,26055,"234"
"346783",32,0.35,26059,"344"
"219130",32,0.31,26060,"344"
"219241",32,0.31,26060,"344"
"99835",93,0.14,26061,"114"
"400703",93,0.18,26066,"114"
"386584",32,0.18,26071,"314"
"100502",63,0.14,26071,"214"
"875834",63,0.25,26071,"234"
"875843",63,0.25,26071,"234"
"876154",63,0.25,26071,"234"
"876187",63,0.25,26071,"234"
"876244",63,0.25,26071,"234"
"876264",63,0.25,26071,"234"
"570661",32,0.21,26071,"324"
"470947",32,0.19,26071,"324"
"706469",63,0.23,26071,"234"
"707113",63,0.23,26071,"234"
"706708",93,0.23,26071,"134"
"706931",32,0.23,26071,"334"
"219418",32,0.31,26071,"344"
"347000",32,0.35,26071,"344"
"347149",32,0.35,26071,"344"
"875172",93,0.25,26071,"134"
"875590",93,0.25,26071,"134"
"875622",93,0.25,26071,"134"
"875927",93,0.25,26071,"134"
"876175",93,0.25,26071,"134"
"876267",93,0.25,26071,"134"
"875573",32,0.25,26071,"334"
"875977",32,0.25,26071,"334"
"876231",32,0.25,26071,"334"
"426977",32,0.37,26071,"344"
"401278",93,0.18,26079,"114"
"101225",63,0.14,26081,"214"
"739004",63,0.23,26082,"234"
"220154",32,0.31,26082,"344"
"347626",32,0.35,26084,"344"
"347834",32,0.35,26084,"344"
"471373",93,0.19,26085,"124"
"471506",93,0.19,26085,"124"
"471531",93,0.19,26085,"124"
"471282",63,0.19,26085,"224"
"298404",63,0.16,26086,"214"
"707660",63,0.23,26088,"234"
"707435",93,0.23,26088,"134"
"876783",63,0.25,26089,"234"
"877326",63,0.25,26089,"234"
"877437",63,0.25,26089,"234"
"877636",63,0.25,26089,"234"
"876565",32,0.25,26089,"334"
"876656",93,0.25,26089,"134"
"876661",93,0.25,26089,"134"
"876762",93,0.25,26089,"134"
"876911",93,0.25,26089,"134"
"877101",93,0.25,26089,"134"
"877499",93,0.25,26089,"134"
"877579",93,0.25,26089,"134"
"963815",93,0.26,26090,"144"
"963320",63,0.52,26090,"244"
"472166",63,0.19,26099,"224"
"708482",93,0.23,26104,"134"
"708245",32,0.23,26104,"334"
"402366",93,0.18,26105,"114"
"792073",93,0.24,26105,"134"
"877912",63,0.25,26107,"234"
"877983",63,0.25,26107,"234"
"878292",63,0.25,26107,"234"
"878340",63,0.25,26107,"234"
"878359",63,0.25,26107,"234"
"877910",93,0.25,26107,"134"
"877947",32,0.25,26107,"334"
"878048",32,0.25,26107,"334"
"878098",32,0.25,26107,"334"
"878403",93,0.25,26107,"134"
"878551",93,0.25,26107,"134"
"348729",32,0.35,26109,"344"
"348830",32,0.35,26109,"344"
"348932",32,0.35,26109,"344"
"810370",32,0.24,26110,"334"
"388470",32,0.18,26110,"314"
"221713",32,0.31,26115,"344"
"221845",32,0.31,26115,"344"
"572937",63,0.21,26116,"224"
"572686",93,0.21,26116,"124"
"403121",93,0.18,26118,"114"
"709126",32,0.23,26120,"334"
"709866",63,0.23,26120,"234"
"349238",32,0.35,26121,"344"
"349276",32,0.35,26121,"344"
"349285",32,0.35,26121,"344"
"879000",93,0.25,26125,"134"
"879812",93,0.25,26125,"134"
"879933",93,0.25,26125,"134"
"880330",93,0.25,26125,"134"
"880363",93,0.25,26125,"134"
"880368",93,0.25,26125,"134"
"880371",93,0.25,26125,"134"
"878778",32,0.25,26125,"334"
"878781",32,0.25,26125,"334"
"879079",32,0.25,26125,"334"
"879327",32,0.25,26125,"334"
"879377",32,0.25,26125,"334"
"879386",32,0.25,26125,"334"
"879595",32,0.25,26125,"334"
"879618",32,0.25,26125,"334"
"879651",32,0.25,26125,"334"
"879795",32,0.25,26125,"334"
"879994",32,0.25,26125,"334"
"880025",32,0.25,26125,"334"
"880318",32,0.25,26125,"334"
"879076",63,0.25,26125,"234"
"879197",63,0.25,26125,"234"
"879564",63,0.25,26125,"234"
"879841",63,0.25,26125,"234"
"880258",63,0.25,26125,"234"
"222380",32,0.31,26126,"344"
"547847",93,0.21,26127,"124"
"573387",63,0.21,26131,"224"
"349675",32,0.35,26134,"344"
"710606",93,0.23,26136,"134"
"880587",63,0.25,26143,"234"
"881364",63,0.25,26143,"234"
"880424",32,0.25,26143,"334"
"880675",32,0.25,26143,"334"
"880819",32,0.25,26143,"334"
"881454",32,0.25,26143,"334"
"881533",32,0.25,26143,"334"
"880789",93,0.25,26143,"134"
"880893",93,0.25,26143,"134"
"881115",93,0.25,26143,"134"
"881191",93,0.25,26143,"134"
"881424",93,0.25,26143,"134"
"881456",93,0.25,26143,"134"
"403534",93,0.18,26144,"114"
"403571",93,0.18,26144,"114"
"574553",63,0.21,26146,"224"
"574695",93,0.21,26146,"124"
"966636",32,0.26,26146,"344"
"574881",63,0.42,26146,"244"
"223571",32,0.31,26148,"344"
"223771",32,0.31,26148,"344"
"981008",32,0.26,26152,"344"
"712034",93,0.23,26153,"134"
"296495",32,0.33,26153,"344"
"474963",32,0.58,26154,"344"
"146533",63,0.15,26154,"214"
"300606",63,0.16,26157,"214"
"300312",32,0.16,26157,"314"
"404394",93,0.18,26157,"114"
"350888",32,0.35,26159,"344"
"350915",32,0.35,26159,"344"
"350990",32,0.35,26159,"344"
"224336",32,0.31,26159,"344"
"882358",63,0.25,26160,"234"
"882288",32,0.25,26160,"334"
"882399",32,0.25,26160,"334"
"882468",32,0.25,26160,"334"
"882760",32,0.25,26160,"334"
"881673",93,0.25,26160,"134"
"881784",93,0.25,26160,"134"
"881942",93,0.25,26160,"134"
"882404",93,0.25,26160,"134"
"575319",63,0.21,26161,"224"
"431679",32,0.37,26165,"344"
"967586",63,0.26,26165,"244"
"967729",32,0.52,26165,"344"
"237472",32,0.31,26166,"344"
"713259",32,0.23,26169,"334"
"713499",32,0.23,26169,"334"
"712550",63,0.23,26169,"234"
"404868",93,0.18,26170,"114"
"224555",32,0.31,26170,"344"
"576190",32,0.21,26176,"324"
"882891",63,0.25,26178,"234"
"882982",63,0.25,26178,"234"
"883251",63,0.25,26178,"234"
"883387",63,0.25,26178,"234"
"883441",63,0.25,26178,"234"
"883905",63,0.25,26178,"234"
"882926",93,0.25,26178,"134"
"883134",93,0.25,26178,"134"
"883440",93,0.25,26178,"134"
"883443",93,0.25,26178,"134"
"883930",93,0.25,26178,"134"
"883176",32,0.25,26178,"334"
"883515",32,0.25,26178,"334"
"883672",32,0.25,26178,"334"
"883715",32,0.25,26178,"334"
"883853",32,0.25,26178,"334"
"883900",32,0.25,26178,"334"
"883912",32,0.25,26178,"334"
"74819",32,0.28,26180,"344"
"225113",32,0.31,26181,"344"
"476533",93,0.19,26182,"124"
"352111",32,0.35,26184,"344"
"968727",63,0.26,26184,"244"
"714752",63,0.23,26185,"234"
"713758",32,0.23,26185,"334"
"713836",93,0.23,26185,"134"
"550798",32,0.21,26186,"324"
"577022",93,0.21,26191,"124"
"225271",32,0.31,26192,"344"
"225601",32,0.31,26192,"344"
"352733",32,0.35,26196,"344"
"884267",32,0.25,26196,"334"
"884389",32,0.25,26196,"334"
"884530",32,0.25,26196,"334"
"884750",32,0.25,26196,"334"
"885024",32,0.25,26196,"334"
"885046",32,0.25,26196,"334"
"884426",93,0.25,26196,"134"
"884575",93,0.25,26196,"134"
"884875",93,0.25,26196,"134"
"884898",93,0.25,26196,"134"
"885356",93,0.25,26196,"134"
"885422",93,0.25,26196,"134"
"884106",63,0.25,26196,"234"
"884670",63,0.25,26196,"234"
"715246",32,0.23,26202,"334"
"715865",32,0.23,26202,"334"
"714847",93,0.23,26202,"134"
"714894",93,0.23,26202,"134"
"715277",93,0.23,26202,"134"
"715602",63,0.23,26202,"234"
"226284",32,0.31,26204,"344"
"226293",32,0.31,26204,"344"
"301591",63,0.16,26204,"214"
"577873",63,0.21,26206,"224"
"262812",32,0.16,26208,"314"
"262999",93,0.32,26208,"144"
"985263",93,0.26,26209,"144"
"886616",93,0.25,26214,"134"
"886698",93,0.25,26214,"134"
"886755",93,0.25,26214,"134"
"887182",93,0.25,26214,"134"
"887214",93,0.25,26214,"134"
"886636",32,0.25,26214,"334"
"886983",32,0.25,26214,"334"
"887026",32,0.25,26214,"334"
"887072",32,0.25,26214,"334"
"886702",63,0.25,26214,"234"
"886904",63,0.25,26214,"234"
"886919",63,0.25,26214,"234"
"887059",63,0.25,26214,"234"
"226533",32,0.31,26215,"344"
"226562",32,0.31,26215,"344"
"226849",32,0.31,26215,"344"
"551779",93,0.21,26216,"124"
"716015",32,0.23,26218,"334"
"716126",32,0.23,26218,"334"
"716134",32,0.23,26218,"334"
"716499",93,0.23,26218,"134"
"353481",32,0.35,26221,"344"
"353514",32,0.35,26221,"344"
"353849",32,0.35,26221,"344"
"970502",32,0.52,26221,"344"
"298116",32,0.33,26224,"344"
"227048",32,0.31,26226,"344"
"187397",93,0.30,26232,"144"
"887373",32,0.25,26232,"334"
"887749",32,0.25,26232,"334"
"887357",93,0.25,26232,"134"
"887608",93,0.25,26232,"134"
"887682",93,0.25,26232,"134"
"887692",93,0.25,26232,"134"
"887270",63,0.25,26232,"234"
"887665",63,0.25,26232,"234"
"887708",63,0.25,26232,"234"
"353978",32,0.35,26234,"344"
"354066",32,0.35,26234,"344"
"716778",32,0.23,26234,"334"
"717321",93,0.23,26234,"134"
"717665",63,0.23,26234,"234"
"298384",32,0.33,26235,"344"
"633521",32,0.43,26235,"344"
"227560",32,0.31,26237,"344"
"479255",63,0.19,26238,"224"
"479363",63,0.19,26238,"224"
"972300",93,0.26,26240,"144"
"264591",93,0.16,26242,"114"
"452652",63,0.38,26243,"244"
"525494",63,0.20,26244,"224"
"227984",32,0.31,26248,"344"
"887891",93,0.25,26250,"134"
"887947",93,0.25,26250,"134"
"887970",93,0.25,26250,"134"
"888089",93,0.25,26250,"134"
"888031",32,0.25,26250,"334"
"888128",32,0.25,26250,"334"
"887935",63,0.25,26250,"234"
"888176",63,0.25,26250,"234"
"718125",63,0.23,26251,"234"
"718339",93,0.23,26251,"134"
"718456",93,0.23,26251,"134"
"718506",93,0.23,26251,"134"
"718886",93,0.23,26251,"134"
"849476",93,0.24,26258,"134"
"228707",32,0.31,26259,"344"
"355129",32,0.35,26259,"344"
"355369",32,0.35,26259,"344"
"355389",32,0.35,26259,"344"
"480392",93,0.19,26266,"124"
"480185",32,0.19,26266,"324"
"719381",93,0.23,26267,"134"
